"STAT_ID","COLLECTION_DATE_NOTIME","State","Watershed","Lake","STAID","Site","Lat","Lon","CAS_NUM","PARAM_SYNONYM","PARAM_CODE","DESCR","CLASS","RESULT","LAB_QUAL","UNIT","DETECT_LIMIT","DETECT_LIMIT_CODE"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"7.8_UM","7.8_UM","7.8_UM","7.8 um","GS_P",0.43,NA,"PCT",NA,NA
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"3.9_UM","3.9_UM","3.9_UM","3.9 um","GS_P",0.15,NA,"PCT",NA,NA
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"1.95_UM","1.95_UM","1.95_UM","1.95 um","GS_P",0.16,NA,"PCT",NA,NA
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"0.98_UM","0.98_UM","0.98_UM","0.98 um","GS_P",0.05,NA,"PCT",NA,NA
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"92-52-4","Biphenyl","Biphenyl","Biphenyl","CON",0,"U","NG/G_DRY",0.29,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"83-32-9","Acenaphthene","83-32-9","Acenaphthene","PAH",0.36,"J","NG/G_DRY",0.18,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"208-96-8","Acenaphthylene","208-96-8","Acenaphthylene","PAH",0.15,"J","NG/G_DRY",0.38,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"120-12-7","Anthracene","120-12-7","Anthracene","PAH",0.51,"J","NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"56-55-3","Benzo(a)anthracene","56-55-3","Benzo(a)anthracene","PAH",2.72,NA,"NG/G_DRY",0.37,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"50-32-8","Benzo(a)pyrene","50-32-8","Benzo(a)pyrene","PAH",3.14,NA,"NG/G_DRY",1.01,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"205-99-2","Benzo(b)fluoranthene","205-99-2","Benzo(b)fluoranthene","PAH",4.87,NA,"NG/G_DRY",0.48,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"192-97-2","Benzo(e)pyrene","192-97-2","Benzo(e)pyrene","PAH",3.87,NA,"NG/G_DRY",0.5,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"191-24-2","Benzo(g,h,i)perylene","191-24-2","Benzo(g,h,i)perylene","PAH",3.71,NA,"NG/G_DRY",0.62,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"207-08-9","Benzo(k)fluoranthene","207-08-9","Benzo(k)fluoranthene","PAH",4.06,NA,"NG/G_DRY",0.65,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-80","C1-Chrysenes","BDO-80","C1-Chrysenes","PAH",3.3,NA,"NG/G_DRY",0.64,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-77","C1-Fluoranthenes/Pyrenes","BDO-77","C1-Fluoranthenes/Pyrenes","PAH",3.27,NA,"NG/G_DRY",0.6,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-66","C1-Fluorenes","BDO-66","C1-Fluorenes","PAH",0,"U","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-62","C1-Naphthalenes","BDO-62","C1-Naphthalenes","PAH",0.43,"J","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-69","C1-Phenanthrenes/Anthracenes","BDO-69","C1-Phenanthrenes/Anthracenes","PAH",2.13,NA,"NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-81","C2-Chrysenes","BDO-81","C2-Chrysenes","PAH",4.46,NA,"NG/G_DRY",0.64,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-78","C2-Fluoranthenes/Pyrenes","BDO-78","C2-Fluoranthenes/Pyrenes","PAH",3.5,NA,"NG/G_DRY",0.6,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-67","C2-Fluorenes","BDO-67","C2-Fluorenes","PAH",0,"U","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-63","C2-Naphthalenes","BDO-63","C2-Naphthalenes","PAH",1.52,NA,"NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-70","C2-Phenanthrenes/Anthracenes","BDO-70","C2-Phenanthrenes/Anthracenes","PAH",2.39,NA,"NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-82","C3-Chrysenes","BDO-82","C3-Chrysenes","PAH",0,"U","NG/G_DRY",0.64,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-79","C3-Fluoranthenes/Pyrenes","BDO-79","C3-Fluoranthenes/Pyrenes","PAH",3.43,NA,"NG/G_DRY",0.6,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-68","C3-Fluorenes","BDO-68","C3-Fluorenes","PAH",0,"U","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-64","C3-Naphthalenes","BDO-64","C3-Naphthalenes","PAH",1.09,"J","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-71","C3-Phenanthrenes/Anthracenes","BDO-71","C3-Phenanthrenes/Anthracenes","PAH",2.27,NA,"NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-83","C4-Chrysenes","BDO-83","C4-Chrysenes","PAH",0,"U","NG/G_DRY",0.64,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-65","C4-Naphthalenes","BDO-65","C4-Naphthalenes","PAH",0,"U","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-72","C4-Phenanthrenes/Anthracenes","BDO-72","C4-Phenanthrenes/Anthracenes","PAH",0,"U","NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"218-01-9","Chrysene","218-01-9","Chrysene","PAH",4.78,NA,"NG/G_DRY",0.64,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"53-70-3","Dibenz(a,h)anthracene","53-70-3","Dibenz(a,h)anthracene","PAH",0.69,"J","NG/G_DRY",0.48,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"206-44-0","Fluoranthene","206-44-0","Fluoranthene","PAH",9.43,NA,"NG/G_DRY",0.43,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"86-73-7","Fluorene","86-73-7","Fluorene","PAH",0.55,"J","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"193-39-5","Indeno(1,2,3-cd)pyrene","193-39-5","Indeno(1,2,3-cd)pyrene","PAH",3.4,NA,"NG/G_DRY",0.51,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"91-20-3","Naphthalene","91-20-3","Naphthalene","PAH",0.43,"J","NG/G_DRY",0.21,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"198-55-0","Perylene","198-55-0","Perylene","PAH",4.32,NA,"NG/G_DRY",0.3,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"85-01-8","Phenanthrene","85-01-8","Phenanthrene","PAH",4.43,NA,"NG/G_DRY",0.27,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"129-00-0","Pyrene","129-00-0","Pyrene","PAH",7.04,NA,"NG/G_DRY",0.6,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-1467_SUM","Total PAH","BDO-1467_SUM","Total PAH_SUM","PAH_TOT",86.25,NA,"NG/G_DRY",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"BDO-1644_SUM","Priority Pollutant PAH","BDO-1644_SUM","Priority Pollutant PAH_SUM","PAH_TOT",50.27,NA,"NG/G_DRY",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"15067-26-2","Acenaphthene-d10","15067-26-2","Acenaphthene-d10","PAH_SURR",69,NA,"PCT_REC",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"63466-71-7","Benzo(a)pyrene-d12","63466-71-7","Benzo(a)pyrene-d12","PAH_SURR",61,NA,"PCT_REC",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"1146-65-2","Naphthalene-d8","1146-65-2","Naphthalene-d8","PAH_SURR",65,NA,"PCT_REC",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"1517-22-2","Phenanthrene-d10","1517-22-2","Phenanthrene-d10","PAH_SURR",74,NA,"PCT_REC",NA,"MDL"
"ICR",2017-06-06,"NY","Irondequiot","Ontario","4232034","IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY",43.0277778,-77.4780556,"PCT_MOIST","PCT_MOIST","PCT_MOIST","Percent Moisture","MOIST",18.89,NA,"PCT",NA,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"TOTAL_SOLIDS","TOTAL_SOLIDS","TOTAL_SOLIDS","Total Solids","SOLIDS",58.1,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"TOC","TOC","TOC","Total Organic Carbon","TOC",6.8,"*","PCT",0.05,"RDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)","GS_P",19.87,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)","GS_P",6.26,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)","GS_P",4.58,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)","GS_P",3.81,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"SAND_MED_0.25MM","SAND_MED_0.25MM","SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)","GS_P",8.71,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"SAND_FINE_0.106MM","SAND_FINE_0.106MM","SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)","GS_P",22.8,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)","GS_P",5.67,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"75.0_UM","75.0_UM","75.0_UM","75.0 um","GS_P",3.12,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"31.3_UM","31.3_UM","31.3_UM","31.3 um","GS_P",19.09,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"15.6_UM","15.6_UM","15.6_UM","15.6 um","GS_P",6.08,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"7.8_UM","7.8_UM","7.8_UM","7.8 um","GS_P",2.42,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"3.9_UM","3.9_UM","3.9_UM","3.9 um","GS_P",1.27,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"1.95_UM","1.95_UM","1.95_UM","1.95 um","GS_P",0.8,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"0.98_UM","0.98_UM","0.98_UM","0.98 um","GS_P",0.52,NA,"PCT",NA,NA
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"92-52-4","Biphenyl","Biphenyl","Biphenyl","CON",286.68,NA,"NG/G_DRY",0.4,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"83-32-9","Acenaphthene","83-32-9","Acenaphthene","PAH",5310.21,"D","NG/G_DRY",12.7,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"208-96-8","Acenaphthylene","208-96-8","Acenaphthylene","PAH",617.55,NA,"NG/G_DRY",0.53,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"120-12-7","Anthracene","120-12-7","Anthracene","PAH",2773.65,"D","NG/G_DRY",18.63,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"56-55-3","Benzo(a)anthracene","56-55-3","Benzo(a)anthracene","PAH",10175.54,"D","NG/G_DRY",25.79,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"50-32-8","Benzo(a)pyrene","50-32-8","Benzo(a)pyrene","PAH",9894.44,"D","NG/G_DRY",70.52,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"205-99-2","Benzo(b)fluoranthene","205-99-2","Benzo(b)fluoranthene","PAH",8828.46,"D","NG/G_DRY",33.22,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"192-97-2","Benzo(e)pyrene","192-97-2","Benzo(e)pyrene","PAH",8180.01,"D","NG/G_DRY",34.89,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"191-24-2","Benzo(g,h,i)perylene","191-24-2","Benzo(g,h,i)perylene","PAH",6503.61,"D","NG/G_DRY",43.35,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"207-08-9","Benzo(k)fluoranthene","207-08-9","Benzo(k)fluoranthene","PAH",8326.71,"D","NG/G_DRY",45.06,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-80","C1-Chrysenes","BDO-80","C1-Chrysenes","PAH",6450.55,NA,"NG/G_DRY",0.89,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-77","C1-Fluoranthenes/Pyrenes","BDO-77","C1-Fluoranthenes/Pyrenes","PAH",13288.65,NA,"NG/G_DRY",0.84,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-66","C1-Fluorenes","BDO-66","C1-Fluorenes","PAH",3058.17,NA,"NG/G_DRY",0.29,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-62","C1-Naphthalenes","BDO-62","C1-Naphthalenes","PAH",1514.69,NA,"NG/G_DRY",0.3,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-69","C1-Phenanthrenes/Anthracenes","BDO-69","C1-Phenanthrenes/Anthracenes","PAH",11640.05,NA,"NG/G_DRY",0.38,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-81","C2-Chrysenes","BDO-81","C2-Chrysenes","PAH",3959.6,NA,"NG/G_DRY",0.89,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-78","C2-Fluoranthenes/Pyrenes","BDO-78","C2-Fluoranthenes/Pyrenes","PAH",8009.91,NA,"NG/G_DRY",0.84,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-67","C2-Fluorenes","BDO-67","C2-Fluorenes","PAH",7203.52,NA,"NG/G_DRY",0.29,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-63","C2-Naphthalenes","BDO-63","C2-Naphthalenes","PAH",8426.49,NA,"NG/G_DRY",0.3,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-70","C2-Phenanthrenes/Anthracenes","BDO-70","C2-Phenanthrenes/Anthracenes","PAH",16946.1,NA,"NG/G_DRY",0.38,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-82","C3-Chrysenes","BDO-82","C3-Chrysenes","PAH",2811.92,NA,"NG/G_DRY",0.89,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-79","C3-Fluoranthenes/Pyrenes","BDO-79","C3-Fluoranthenes/Pyrenes","PAH",5555.87,NA,"NG/G_DRY",0.84,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-68","C3-Fluorenes","BDO-68","C3-Fluorenes","PAH",7679.63,NA,"NG/G_DRY",0.29,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-64","C3-Naphthalenes","BDO-64","C3-Naphthalenes","PAH",14474.74,NA,"NG/G_DRY",0.3,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-71","C3-Phenanthrenes/Anthracenes","BDO-71","C3-Phenanthrenes/Anthracenes","PAH",11186.06,NA,"NG/G_DRY",0.38,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-83","C4-Chrysenes","BDO-83","C4-Chrysenes","PAH",1791.33,NA,"NG/G_DRY",0.89,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-65","C4-Naphthalenes","BDO-65","C4-Naphthalenes","PAH",14134.15,NA,"NG/G_DRY",0.3,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"BDO-72","C4-Phenanthrenes/Anthracenes","BDO-72","C4-Phenanthrenes/Anthracenes","PAH",5019.64,NA,"NG/G_DRY",0.38,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"218-01-9","Chrysene","218-01-9","Chrysene","PAH",13473.1,"D","NG/G_DRY",44.64,"MDL"
"IHC",2017-06-13,"IN","Indiana Harbor Canal","Michigan","4092750","INDIANA HARBOR CANAL AT EAST CHICAGO, IN",41.649202,-87.468653,"53-70-3","Dibenz(a,h)anthracene","53-70-3","Dibenz(a,h)anthracene","PAH",1486.72,"D","NG/G_DRY",33.43,"MDL"
